date,channel,sessions,orders,revenue,spend,impressions,clicks,CPC,CTR,CVR,ROAS,CAC
2025-09-18,email,345,8,51179.71000000001,16190.59,295394,3949,4.0999214991137,0.013368585685558949,0.02318840579710145,3.1610775147786465,2023.82375
2025-09-18,organic,749,10,57764.84,3835.32,705048,8430,0.45496085409252673,0.01195663273989856,0.01335113484646195,15.061283022016415,383.53200000000004
2025-09-18,paid_social,816,13,73649.59000000001,122448.85,639045,10141,12.074632679222956,0.015868992011517185,0.015931372549019607,0.6014722882248384,9419.142307692307
2025-09-18,referral,267,9,99942.34999999999,27194.93,130226,2839,9.579052483268757,0.021800562099734307,0.033707865168539325,3.675036118864803,3021.658888888889
2025-09-18,search,1003,28,198397.86,144585.87,610050,17958,8.051334781156031,0.02943693139906565,0.027916251246261216,1.3721801445742934,5163.7810714285715
2025-09-19,email,384,20,117983.84,19416.7,334534,4030,4.818039702233251,0.012046608117560547,0.052083333333333336,6.076410512599978,970.835
2025-09-19,organic,459,4,13583.14,4014.88,682647,6334,0.6338616987685507,0.00927858761556119,0.008714596949891068,3.383199497867931,1003.72
2025-09-19,paid_social,961,15,70637.87,118687.73999999999,616774,11460,10.356696335078533,0.018580549763770847,0.015608740894901144,0.5951572588710511,7912.516
2025-09-19,referral,180,3,15113.240000000002,32532.2,110930,2354,13.819966015293119,0.021220589560984406,0.016666666666666666,0.464562495004949,10844.066666666668
2025-09-19,search,973,31,166470.88,155440.02,701219,19796,7.852092341887249,0.028230838012090375,0.03186022610483042,1.0709653794434664,5014.1941935483865
2025-09-20,email,289,9,43788.3,20188.26,279483,3193,6.322662073285311,0.01142466625877066,0.031141868512110725,2.1689982197574236,2243.14
2025-09-20,organic,791,16,99688.79000000001,4606.5,788446,8257,0.5578902749182512,0.010472499067786507,0.020227560050568902,21.640896559209814,287.90625
2025-09-20,paid_social,860,8,36319.37,131130.03,694710,11892,11.026743188698285,0.017117934101999396,0.009302325581395349,0.2769721779214113,16391.25375
2025-09-20,referral,196,3,27062.68,29769.59,126782,2309,12.892849718492855,0.018212364531242604,0.015306122448979591,0.9090713039716033,9923.196666666667
2025-09-20,search,970,20,146375.88,177280.8,801332,17813,9.952326952225901,0.022229238318200197,0.020618556701030927,0.8256724924526515,8864.039999999999
2025-09-21,email,348,13,75646.39,20108.9,311786,3521,5.711133200795229,0.011293002251544329,0.03735632183908046,3.7618363013392075,1546.8384615384616
2025-09-21,organic,652,11,71559.31999999999,5220.99,759863,7274,0.7177605169095408,0.009572778250816266,0.01687116564417178,13.706082562885582,474.63545454545454
2025-09-21,paid_social,995,13,71521.33,134649.06,707932,13591,9.907222426605841,0.019198171575801067,0.01306532663316583,0.5311684314766104,10357.619999999999
2025-09-21,referral,187,7,41463.44,29915.09,120114,1971,15.177620497209539,0.016409411059493482,0.0374331550802139,1.386037615130023,4273.584285714286
2025-09-21,search,1084,26,162699.48,170444.53999999998,726900,18963,8.988268733850129,0.026087494841106066,0.023985239852398525,0.9545596473785551,6555.5592307692295
2025-09-22,email,354,16,97650.27,13990.38,305416,3688,3.793486984815618,0.012075333315870813,0.04519774011299435,6.979815416021581,874.39875
2025-09-22,organic,634,8,46430.67,3841.65,717590,7735,0.49665804783451845,0.010779135718167757,0.012618296529968454,12.086127054781148,480.20625
2025-09-22,paid_social,885,12,97296.91,126283.9,651536,11239,11.236222083815285,0.017250006139338424,0.013559322033898305,0.7704617136467912,10523.658333333333
2025-09-22,referral,174,1,21513.26,33203.78,105566,1947,17.05381612737545,0.01844343822821742,0.005747126436781609,0.6479159902878527,33203.78
2025-09-22,search,1006,34,212076.08000000002,146168.63,638505,17387,8.406776902283315,0.027230796939726392,0.033797216699801194,1.4509001007945412,4299.077352941176
2025-09-23,email,309,14,75033.25,14841.34,330698,3862,3.842915587778353,0.01167832886803065,0.045307443365695796,5.055692410523578,1060.0957142857144
2025-09-23,organic,486,3,26502.409999999996,3999.95,601409,5730,0.6980715532286212,0.009527625958374418,0.006172839506172839,6.625685321066513,1333.3166666666666
2025-09-23,paid_social,884,10,60497.60999999999,123129.92,659415,11956,10.298588156574105,0.018131222371344298,0.011312217194570135,0.49133151390011454,12312.992
2025-09-23,referral,167,10,173596.78999999998,31303.65,127139,2131,14.689652745190052,0.016761182642619495,0.059880239520958084,5.545576634034688,3130.3650000000002
2025-09-23,search,1098,33,222844.25,140016.63,615786,16277,8.602115254653807,0.026432884151312307,0.030054644808743168,1.591555588789703,4242.928181818182
2025-09-24,email,285,10,59065.990000000005,16876.07,289010,3243,5.203845205057046,0.011221065015051383,0.03508771929824561,3.499984889846985,1687.607
2025-09-24,organic,626,11,76339.08,4401.64,661455,7882,0.558442019791931,0.01191615453810161,0.01757188498402556,17.34332657827537,400.14909090909094
2025-09-24,paid_social,850,18,97475.97,125345.81,629722,12049,10.40300522864968,0.019133840011941777,0.021176470588235293,0.7776563891525373,6963.656111111111
2025-09-24,referral,211,8,52912.81999999999,29810.74,125419,2598,11.474495765973826,0.020714564778861258,0.037914691943127965,1.774958286845613,3726.3425
2025-09-24,search,1003,29,195242.83000000002,123426.23,551543,14920,8.272535522788203,0.02705138130662523,0.028913260219341975,1.581858491505412,4256.076896551724
2025-09-25,email,352,18,126391.64,19619.28,379685,3854,5.090627919045148,0.010150519509593479,0.05113636363636364,6.442216024237383,1089.96
2025-09-25,organic,525,6,31508.09,4181.51,613790,6850,0.6104394160583942,0.011160168787370273,0.011428571428571429,7.535098564872498,696.9183333333334
2025-09-25,paid_social,1027,17,124663.58,144208.08000000002,791022,15056,9.578113708820405,0.019033604627937024,0.016553067185978577,0.8644701461943047,8482.828235294119
2025-09-25,referral,245,5,40590.75,27968.81,127994,2821,9.91450194966324,0.022040095629482632,0.02040816326530612,1.451286272100958,5593.762000000001
2025-09-25,search,912,16,132650.3,139853.86000000002,635017,17094,8.181458991458992,0.02691896437418211,0.017543859649122806,0.948492233249765,8740.866250000001
2025-09-26,email,208,7,52675.33,14720.32,308006,2851,5.163212907751666,0.009256313188704117,0.03365384615384615,3.5784093008847635,2102.902857142857
2025-09-26,organic,438,9,44889.41,4309.63,600972,5666,0.7606124249911754,0.009428059876333673,0.02054794520547945,10.416070521135225,478.84777777777776
2025-09-26,paid_social,923,15,95009.12,142604.7,757284,12904,11.051201177929325,0.017039842384098964,0.016251354279523293,0.666241154744549,9506.980000000001
2025-09-26,referral,155,7,61897.840000000004,27372.01,99223,1955,14.001028132992326,0.019703093032865365,0.04516129032258064,2.261355304195783,3910.2871428571425
2025-09-26,search,1118,41,265103.72000000003,164276.28,732096,18918,8.683596574690771,0.02584087332808812,0.03667262969588551,1.6137674897434982,4006.7385365853656
2025-09-27,email,338,17,101397.94,17883.24,330787,3810,4.6937637795275595,0.011517985894246146,0.05029585798816568,5.669998277717013,1051.955294117647
2025-09-27,organic,421,10,43162.59,4384.01,541584,4097,1.070053697827679,0.007564846819699253,0.023752969121140142,9.845458837913233,438.401
2025-09-27,paid_social,942,13,65151.35,141402.71,739126,13309,10.624593132466751,0.018006402156059996,0.013800424628450107,0.4607503632709727,10877.131538461537
2025-09-27,referral,212,10,82394.40000000001,27749.54,132101,2548,10.890714285714287,0.019288271852597634,0.04716981132075472,2.96921678701701,2774.954
2025-09-27,search,1112,33,218852.62,178596.03,824540,24743,7.218042678737421,0.03000824702258229,0.029676258992805755,1.2254058502868177,5412.000909090909
2025-09-28,email,318,16,106645.81000000001,18442.83,328918,3610,5.108817174515236,0.010975379881915857,0.050314465408805034,5.782507890600304,1152.676875
2025-09-28,organic,661,14,97819.16,3829.17,800197,8316,0.46045815295815296,0.010392440861437872,0.02118003025718608,25.54578668484293,273.51214285714286
2025-09-28,paid_social,1074,16,96023.69,140960.43,765535,14834,9.502523257381691,0.01937729822934288,0.0148975791433892,0.6812102516997146,8810.026875
2025-09-28,referral,152,2,7734.66,28661.63,107042,1675,17.11142089552239,0.01564806337699221,0.013157894736842105,0.26986113490405117,14330.815
2025-09-28,search,1103,31,264230.08999999997,179588.66,779288,18858,9.52320818750663,0.02419901243186088,0.028105167724388033,1.4713072083727334,5793.182580645162
2025-09-29,email,285,6,37038.020000000004,17429.760000000002,348021,3706,4.7031192660550465,0.010648782688400988,0.021052631578947368,2.1249873779099655,2904.9600000000005
2025-09-29,organic,501,10,65032.619999999995,4507.01,625070,6152,0.7326089076723017,0.009842097685059273,0.01996007984031936,14.429215821575722,450.701
2025-09-29,paid_social,942,19,115799.92,120897.16,649726,12988,9.308373883584848,0.019989965000631035,0.020169851380042462,0.957838215554443,6363.008421052632
2025-09-29,referral,216,0,0.0,28935.64,115774,2491,11.616073865917302,0.021516057145818578,0.0,0.0,0.0
2025-09-29,search,1071,26,134817.19,172110.28,752967,20422,8.427689746351973,0.027122038548834146,0.02427637721755369,0.7833186373295076,6619.626153846154
2025-09-30,email,250,10,41579.45,15361.57,229765,2925,5.251818803418804,0.01273039845059082,0.04,2.7067187793955956,1536.157
2025-09-30,organic,465,8,44032.96,4122.41,566491,5973,0.6901741168591997,0.0105438568309117,0.017204301075268817,10.681363571309015,515.30125
2025-09-30,paid_social,755,8,31956.39,124166.78,655960,10417,11.91962945185754,0.01588054149643271,0.010596026490066225,0.2573666644170043,15520.8475
2025-09-30,referral,144,2,18923.32,26698.64,118472,1745,15.30008022922636,0.014729218718346952,0.013888888888888888,0.7087746791596875,13349.32
2025-09-30,search,1050,48,276734.87,119408.3,521604,15391,7.758319797284127,0.029507058994946357,0.045714285714285714,2.317551376244365,2487.672916666667
2025-10-01,email,527,20,130147.78,16619.75,392267,5947,2.794644358500084,0.01516059214769532,0.03795066413662239,7.830910813941244,830.9875
2025-10-01,organic,505,6,38237.0,3363.33,665254,7060,0.4763923512747875,0.01061248786177911,0.011881188118811881,11.368792238644438,560.555
2025-10-01,paid_social,949,19,230624.8,128373.17,686174,11505,11.158033029117775,0.016766884201383322,0.020021074815595362,1.796518696235358,6756.482631578947
2025-10-01,referral,236,9,76178.1,26215.8,142964,2751,9.529552889858232,0.019242606530315325,0.038135593220338986,2.90580871077747,2912.866666666667
2025-10-01,search,964,26,148364.47,157823.61,647910,14914,10.582245541102319,0.023018629130589125,0.026970954356846474,0.9400651144654467,6070.138846153845
2025-10-02,email,260,8,43608.21,19104.09,302735,3748,5.0971424759871935,0.012380464762911457,0.03076923076923077,2.2826635552910397,2388.01125
2025-10-02,organic,405,4,32208.710000000003,4065.12,693022,4665,0.8714083601286173,0.006731388036743422,0.009876543209876543,7.923187999370253,1016.28
2025-10-02,paid_social,884,12,81372.82,129355.84,635801,11782,10.97910711254456,0.018530955440460142,0.013574660633484163,0.6290618189329528,10779.653333333334
2025-10-02,referral,232,5,39471.38,31909.15,127329,2780,11.478111510791367,0.02183320374777152,0.021551724137931036,1.2369925240879183,6381.83
2025-10-02,search,1060,32,193041.37,156252.36,693570,19746,7.91311455484655,0.02847008953674467,0.03018867924528302,1.2354461078219876,4882.88625
2025-10-03,email,372,20,119759.49,20179.77,286228,4613,4.374543680901799,0.01611652249255838,0.053763440860215055,5.934631068639534,1008.9885
2025-10-03,organic,413,13,93706.06,4012.85,656165,5415,0.741061865189289,0.008252497466338497,0.031476997578692496,23.351498311673748,308.6807692307692
2025-10-03,paid_social,1031,18,65432.1,148133.8,752835,13974,10.600672677830255,0.018561836258941204,0.01745877788554801,0.44170945456067423,8229.655555555555
2025-10-03,referral,201,10,64485.06,32483.23,149984,2615,12.421885277246654,0.01743519308726264,0.04975124378109453,1.985180045211021,3248.323
2025-10-03,search,1102,33,212651.34,153731.31,673911,19488,7.888511391625616,0.02891776510548129,0.029945553539019964,1.3832662975421208,4658.524545454546
2025-10-04,email,391,18,103984.37,17452.35,292720,4277,4.080512041150339,0.014611232577206886,0.04603580562659847,5.95818729282876,969.5749999999999
2025-10-04,organic,370,11,60380.81,4700.9400000000005,699783,4288,1.0963013059701494,0.0061276138460065474,0.02972972972972973,12.844411968670094,427.3581818181819
2025-10-04,paid_social,770,14,203544.43,127609.16,662401,10824,11.789464153732446,0.016340555041432607,0.01818181818181818,1.5950612793000125,9114.94
2025-10-04,referral,216,6,48832.31,33781.15,119299,2250,15.013844444444445,0.018860174854776653,0.027777777777777776,1.4455490710055754,5630.191666666667
2025-10-04,search,1083,34,239755.88999999998,171700.47,744550,22143,7.754164747324211,0.02974011147673091,0.03139427516158818,1.3963612912649568,5050.013823529412
2025-10-05,email,356,14,101151.32,19014.1,320261,3644,5.217919868276619,0.011378219639606446,0.03932584269662921,5.319805828306363,1358.1499999999999
2025-10-05,organic,820,10,67046.31999999999,4727.74,769280,8944,0.5285934704830053,0.011626455906821964,0.012195121951219513,14.181473600494105,472.774
2025-10-05,paid_social,981,19,114883.61,139819.8,712333,13380,10.449910313901345,0.018783349922016808,0.019367991845056064,0.8216548013943662,7358.936842105262
2025-10-05,referral,309,8,52808.14,32778.65,131464,3108,10.546541184041185,0.023641453173492363,0.025889967637540454,1.611052926218743,4097.33125
2025-10-05,search,1111,31,208177.87,174554.30000000002,760097,24182,7.218356628897528,0.031814360535563226,0.0279027902790279,1.1926252747712316,5630.783870967743
2025-10-06,email,292,13,70659.85,18139.670000000002,252426,3583,5.062704437622105,0.014194258911522584,0.04452054794520548,3.8953216899756167,1395.3592307692309
2025-10-06,organic,488,9,60292.060000000005,4645.2,717460,6256,0.7425191815856778,0.008719649875951273,0.018442622950819672,12.979432532506674,516.1333333333333
2025-10-06,paid_social,897,11,67686.45999999999,126641.78,637140,11394,11.114777953308758,0.017883039834259346,0.012263099219620958,0.5344717991171634,11512.889090909091
2025-10-06,referral,202,4,30094.379999999997,31657.95,108833,2246,14.09525823686554,0.020637122931463803,0.019801980198019802,0.9506105101562166,7914.4875
2025-10-06,search,1057,37,231311.8,148917.74,635818,17874,8.331528477117601,0.028111818161801017,0.03500473036896878,1.5532857267374591,4024.8037837837837
2025-10-07,email,299,20,138300.97,19900.28,334579,2987,6.6622966186809505,0.008927637418965326,0.06688963210702341,6.949699702717751,995.0139999999999
2025-10-07,organic,598,9,60973.869999999995,5312.37,642678,6292,0.8443054672600127,0.009790283781302611,0.015050167224080268,11.47771521938419,590.2633333333333
2025-10-07,paid_social,1112,25,178688.74,163377.46,870189,15747,10.375148282212484,0.01809606878505704,0.022482014388489208,1.0937172116643263,6535.0984
2025-10-07,referral,252,12,94891.11,35526.35,135302,2631,13.502983656404409,0.01944538883386794,0.047619047619047616,2.671006450141937,2960.5291666666667
2025-10-07,search,1120,33,168631.31,192374.93,809791,24405,7.88260315509117,0.030137405824465818,0.029464285714285714,0.8765763293585084,5829.543333333333
2025-10-08,email,302,12,73514.09,15345.99,268838,3676,4.174643634385201,0.013673662205491783,0.039735099337748346,4.790442975656832,1278.8325
2025-10-08,organic,585,5,32346.03,3811.49,615429,7095,0.5372078928823114,0.011528543503799789,0.008547008547008548,8.486452804546254,762.298
2025-10-08,paid_social,816,16,110780.81,115664.07,674625,11483,10.072635199860665,0.0170213081341486,0.0196078431372549,0.9577806660270557,7229.004375
2025-10-08,referral,158,7,47951.07,26883.18,104310,2046,13.139384164222873,0.019614610296232383,0.04430379746835443,1.7836829571501585,3840.4542857142856
2025-10-08,search,1082,23,163008.12,149139.55,664194,18054,8.260748310623685,0.02718181736059043,0.021256931608133085,1.09299055817186,6484.3282608695645
2025-10-09,email,405,13,84620.58,16520.14,350312,4676,3.5329640718562874,0.013348101121286168,0.03209876543209877,5.122267728965977,1270.78
2025-10-09,organic,548,9,59517.11,4174.68,612722,6031,0.6922036146576024,0.009842963040334768,0.016423357664233577,14.256687937758104,463.85333333333335
2025-10-09,paid_social,778,16,104834.87,127146.39,664180,11000,11.558762727272727,0.016561775422325273,0.02056555269922879,0.8245210107813521,7946.649375
2025-10-09,referral,132,3,24881.07,31066.71,94895,1632,19.03597426470588,0.017197955635175722,0.022727272727272728,0.8008916940351908,10355.57
2025-10-09,search,1037,37,294875.95,155146.68,663270,16566,9.365367620427381,0.02497625401420236,0.03567984570877531,1.9006268777391822,4193.153513513514
2025-10-10,email,351,14,90613.29,17550.809999999998,318552,3577,4.90657254682695,0.011228935935106356,0.039886039886039885,5.162912139097854,1253.6292857142855
2025-10-10,organic,426,8,44631.35,5069.08,635460,4924,1.029463850528026,0.007748717464513896,0.018779342723004695,8.804625296898056,633.635
2025-10-10,paid_social,789,9,63384.880000000005,123495.07,635501,11219,11.007671806756395,0.017653788113630033,0.011406844106463879,0.5132583835127994,13721.674444444445
2025-10-10,referral,208,12,60410.479999999996,34298.68,120263,2438,14.06836751435603,0.020272236681273544,0.057692307692307696,1.7613062660137357,2858.2233333333334
2025-10-10,search,1061,28,178530.1,162132.04,719686,19395,8.359476153647847,0.026949252868612144,0.02639019792648445,1.101140157121319,5790.43
2025-10-11,email,236,4,30047.45,22047.32,230169,2496,8.833060897435898,0.010844205779231782,0.01694915254237288,1.3628617900044087,5511.83
2025-10-11,organic,607,9,59242.08,4867.54,670693,6355,0.7659386309992132,0.009475274082180669,0.014827018121911038,12.170846053653387,540.8377777777778
2025-10-11,paid_social,1120,13,77476.25,150033.72,793613,16124,9.304993798064997,0.020317207505421406,0.011607142857142858,0.5163922483559029,11541.055384615385
2025-10-11,referral,220,2,15564.64,34502.49,122290,2573,13.409440342013214,0.02104015046201652,0.00909090909090909,0.4511164266694955,17251.245
2025-10-11,search,1092,26,173500.22999999998,193418.97,828360,21743,8.895689187324656,0.0262482495533343,0.023809523809523808,0.897017650336986,7439.191153846154
2025-10-12,email,339,14,67690.32,20970.96,379991,4380,4.787890410958904,0.011526588787629181,0.04129793510324484,3.2278121745499497,1497.9257142857143
2025-10-12,organic,567,9,82556.58,4974.9400000000005,720202,6961,0.7146875448929753,0.009665343889630964,0.015873015873015872,16.594487571709408,552.7711111111112
2025-10-12,paid_social,1041,15,112035.61,148141.35,797675,15657,9.461668902088523,0.019628294731563606,0.01440922190201729,0.7562750710723238,9876.09
2025-10-12,referral,243,6,36070.74,33100.6,126640,2561,12.9248730964467,0.020222678458622866,0.024691358024691357,1.089730699745624,5516.766666666666
2025-10-12,search,1107,26,174507.73,167597.13,727468,20960,7.996046278625954,0.028812263907140933,0.023486901535682024,1.0412334029824974,6446.043461538462
2025-10-13,email,277,10,53422.56,17241.45,332476,3776,4.566061970338983,0.011357210746038812,0.036101083032490974,3.0984957761673173,1724.145
2025-10-13,organic,462,8,50890.58,4665.11,595605,5061,0.9217763287887769,0.008497242299846375,0.017316017316017316,10.908763137417983,583.13875
2025-10-13,paid_social,807,12,82051.09,124390.95000000001,663833,10985,11.323709604005463,0.016547836579380658,0.01486988847583643,0.6596226654752616,10365.9125
2025-10-13,referral,199,4,42905.18,28407.96,123034,2687,10.572370673613696,0.02183949152266853,0.020100502512562814,1.5103224589164446,7101.99
2025-10-13,search,1070,37,237493.95,150094.51,629056,17699,8.480394937567095,0.028135809848407772,0.03457943925233645,1.5822960480033548,4056.608378378379
2025-10-14,email,375,11,55686.3,18704.64,355437,4083,4.581102130786187,0.011487267785852346,0.029333333333333333,2.977138292958325,1700.421818181818
2025-10-14,organic,360,10,61310.53,4403.49,604155,4493,0.9800778989539283,0.007436833262987147,0.027777777777777776,13.923167760117543,440.349
2025-10-14,paid_social,717,10,50430.97,114608.28,602816,8194,13.986853795460092,0.013592870793077822,0.01394700139470014,0.4400290275711319,11460.828
2025-10-14,referral,193,12,73722.52,27232.16,100310,1883,14.46211364843335,0.018771807397069087,0.06217616580310881,2.7071859154764075,2269.346666666667
2025-10-14,search,1068,33,230822.36,152085.43,648068,19645,7.741686434207177,0.030313177012288833,0.03089887640449438,1.5177151420750823,4608.649393939394
2025-10-15,email,249,8,49713.15,16912.59,293849,2819,5.999499822632139,0.009593362577378178,0.0321285140562249,2.939416730376601,2114.07375
2025-10-15,organic,555,8,57677.82,4485.52,652225,6806,0.6590537760799295,0.010435049254475066,0.014414414414414415,12.858669674864897,560.69
2025-10-15,paid_social,930,21,110130.61,122865.6,637155,11651,10.545498240494378,0.018285974370443613,0.02258064516129032,0.8963502396114128,5850.742857142857
2025-10-15,referral,180,11,59874.35,28699.7,120232,2080,13.797932692307693,0.01729988688535498,0.06111111111111111,2.086236093060206,2609.0636363636363
2025-10-15,search,1061,28,166198.91,138892.17,705233,18505,7.505656309105648,0.026239554870517972,0.02639019792648445,1.1966038834298578,4960.434642857143
2025-10-16,email,362,15,95678.59,17737.69,349011,4812,3.686136741479634,0.013787531052029879,0.04143646408839779,5.394084009811875,1182.5126666666665
2025-10-16,organic,507,13,93836.90000000001,3958.36,616736,6477,0.6111409603211363,0.010502062470814092,0.02564102564102564,23.706004506917008,304.4892307692308
2025-10-16,paid_social,1010,13,73521.23,139043.93,721724,14375,9.672621217391304,0.019917586224096746,0.01287128712871287,0.5287626004241969,10695.686923076923
2025-10-16,referral,179,4,33643.39,30475.96,104726,2123,14.355138954309938,0.02027194774936501,0.0223463687150838,1.1039320828613766,7618.99
2025-10-16,search,1060,26,186251.59,142323.24,614292,18169,7.833300676977268,0.02957713921066854,0.024528301886792454,1.3086519812224624,5473.970769230769
2025-10-17,email,392,18,151583.36000000002,17644.23,349639,4911,3.592797800855223,0.014045915930431101,0.04591836734693878,8.591100886805489,980.235
2025-10-17,organic,675,8,40168.479999999996,4561.99,731380,8944,0.5100614937388193,0.012228937077852825,0.011851851851851851,8.805034644968533,570.24875
2025-10-17,paid_social,976,14,73205.99,138298.15,744567,14515,9.527946951429556,0.019494551867058302,0.014344262295081968,0.5293345572590813,9878.439285714285
2025-10-17,referral,261,5,36110.06999999999,33620.66,149671,2924,11.498173734610125,0.019536182694042267,0.019157088122605363,1.0740440550542432,6724.1320000000005
2025-10-17,search,1090,27,164378.14,180026.28,765992,19270,9.342308251167617,0.025156920698910692,0.024770642201834864,0.9130785794162942,6667.64
2025-10-18,email,383,10,91058.34,20681.52,299096,3995,5.176851063829788,0.013356915505389574,0.02610966057441253,4.402884314112309,2068.152
2025-10-18,organic,577,16,89903.01,3777.42,565156,6206,0.6086722526587174,0.010981038863605802,0.02772963604852686,23.800109598614927,236.08875
2025-10-18,paid_social,967,22,133350.45,146720.0,758668,13679,10.7259302580598,0.01803028465679322,0.022750775594622543,0.9088771128680481,6669.090909090909
2025-10-18,referral,183,7,54257.97,33299.240000000005,105225,2148,15.502439478584732,0.020413399857448326,0.03825136612021858,1.629405656105064,4757.034285714287
2025-10-18,search,1120,31,228221.80000000002,148465.74,688160,17592,8.439389495225102,0.02556382236689142,0.027678571428571427,1.5372017813672032,4789.217419354838
2025-10-19,email,511,18,119255.59,19655.68,352920,5085,3.865423795476893,0.014408364501870113,0.03522504892367906,6.067232983035947,1091.9822222222222
2025-10-19,organic,548,9,63189.21,4494.61,650456,6166,0.7289344794031787,0.009479503609775296,0.016423357664233577,14.058886088003186,499.40111111111105
2025-10-19,paid_social,1006,16,85980.26,149135.53,799191,14678,10.160480310669028,0.018366072691008782,0.015904572564612324,0.5765243198585877,9320.970625
2025-10-19,referral,141,0,0.0,34003.17,97325,1455,23.369876288659793,0.014949910095042384,0.0,0.0,0.0
2025-10-19,search,1110,28,182581.37,183186.47,788624,26006,7.044007921248943,0.032976424760088455,0.025225225225225224,0.9966968084487898,6542.373928571428
2025-10-20,email,295,13,74509.81,18816.309999999998,286094,3532,5.327381087202717,0.012345592707292009,0.04406779661016949,3.9598523833844155,1447.4084615384613
2025-10-20,organic,404,6,37116.04,4508.43,587998,5682,0.7934582893347414,0.009663298174483586,0.01485148514851485,8.232586510159855,751.4050000000001
2025-10-20,paid_social,726,14,60808.31,103468.13,544731,10182,10.161867020231782,0.01869179466562395,0.01928374655647383,0.5877008698233939,7390.580714285715
2025-10-20,referral,188,3,16475.57,30706.57,121745,2328,13.190107388316152,0.019121935192410365,0.015957446808510637,0.5365486929995763,10235.523333333333
2025-10-20,search,998,27,194583.16,149182.4,651778,16464,9.061127308066084,0.025260134585702494,0.027054108216432865,1.304330537650554,5525.274074074074
2025-10-21,email,342,7,53865.71,15989.07,352171,4491,3.5602471609886437,0.012752327704439037,0.02046783625730994,3.3689082604554237,2284.152857142857
2025-10-21,organic,493,7,57576.86,4623.53,721219,6433,0.7187206591015078,0.008919620808658674,0.014198782961460446,12.453008848217705,660.5042857142856
2025-10-21,paid_social,853,19,100286.47,115997.16,656200,11736,9.883875255623723,0.01788479122218836,0.022274325908558032,0.8645597012892384,6105.113684210526
2025-10-21,referral,189,4,18302.46,27782.239999999998,109384,2028,13.699329388560157,0.018540188693044687,0.021164021164021163,0.6587827331417482,6945.5599999999995
2025-10-21,search,1066,29,161605.35,140023.66,625820,16636,8.416906708343353,0.026582723466811543,0.027204502814258912,1.154128880790575,4828.402068965517
2025-10-22,email,365,15,96159.35,16411.42,300851,3955,4.149537294563843,0.013146042393078301,0.0410958904109589,5.8592949299938715,1094.0946666666666
2025-10-22,organic,587,7,59430.56,4111.8,689550,8433,0.4875844895055141,0.01222971503154231,0.01192504258943782,14.45366019748042,587.4
2025-10-22,paid_social,706,8,67425.36,122661.62,624567,9261,13.24496490659756,0.014827872750241368,0.0113314447592068,0.5496858756634716,15332.7025
2025-10-22,referral,175,6,18779.14,32476.79,105534,2047,15.865554469956034,0.019396592567324275,0.03428571428571429,0.5782326393710708,5412.798333333333
2025-10-22,search,1059,26,169935.45,149880.25,663466,17792,8.424024842625899,0.026816747203323155,0.024551463644948063,1.1338081568452147,5764.625
2025-10-23,email,496,29,117418.87,23483.8,398597,5428,4.326418570375829,0.013617764308311402,0.05846774193548387,4.999994464268985,809.7862068965517
2025-10-23,organic,483,6,40831.92,5171.3,506194,4974,1.0396662645757941,0.009826272140720752,0.012422360248447204,7.895871444317676,861.8833333333333
2025-10-23,paid_social,1073,16,58706.14,170544.12,934154,18800,9.07149574468085,0.020125161375961566,0.014911463187325256,0.3442284612333747,10659.0075
2025-10-23,referral,223,7,44716.66,40075.14,116294,2107,19.02,0.018117873665021413,0.03139013452914798,1.115820431319766,5725.0199999999995
2025-10-23,search,1116,28,157403.14,204086.95,884818,21771,9.374257039180561,0.02460506002364328,0.025089605734767026,0.7712552909433945,7288.819642857144
2025-10-24,email,347,14,62871.72,18056.84,327223,3843,4.698631277647671,0.011744284478780526,0.040345821325648415,3.4818783353011935,1289.7742857142857
2025-10-24,organic,458,6,36959.11,4455.93,606814,4913,0.9069672297984939,0.008096385383329982,0.013100436681222707,8.294365037152737,742.6550000000001
2025-10-24,paid_social,975,17,100523.3,139323.16999999998,715663,13222,10.537223566782634,0.018475176165318033,0.017435897435897435,0.721511719838129,8195.480588235294
2025-10-24,referral,189,7,50461.92,36095.9,96690,2351,15.353424074861762,0.02431482056055435,0.037037037037037035,1.3979958942705404,5156.557142857143
2025-10-24,search,989,30,203295.86,148097.25,625447,16191,9.146887159533074,0.025887085556410054,0.030333670374115267,1.3727186696579443,4936.575
2025-10-25,email,307,13,98967.3,19675.73,337196,3696,5.323520021645021,0.010960984116063062,0.04234527687296417,5.029917568496823,1513.5176923076922
2025-10-25,organic,698,7,40278.5,4598.07,785931,7418,0.6198530601240226,0.009438487602601246,0.01002865329512894,8.75987098934988,656.8671428571428
2025-10-25,paid_social,1052,14,94992.49,138463.63,698241,13237,10.460348266223464,0.018957637835647006,0.013307984790874524,0.6860465091085652,9890.259285714286
2025-10-25,referral,173,4,9787.74,28538.559999999998,105935,2149,13.279925546765936,0.020286024448954547,0.023121387283236993,0.34296544745074736,7134.639999999999
2025-10-25,search,1037,31,243540.16,150893.48,613177,16781,8.991924199988082,0.02736730177420223,0.029893924783027964,1.6139872975293563,4867.531612903226
2025-10-26,email,345,15,97133.6,21271.91,266749,3696,5.755386904761905,0.013855722045818353,0.043478260869565216,4.566284832908752,1418.1273333333334
