date,day_idx,promo_flag,campaign_id,channel,spend,impressions,clicks
2025-10-10,98,0,C036,organic,752.06,59549,388
2025-10-10,98,0,C037,organic,593.27,51595,935
2025-10-10,98,0,C038,organic,643.41,77568,758
2025-10-10,98,0,C039,organic,555.69,104901,991
2025-10-10,98,0,C040,organic,468.89,131757,1002
2025-10-11,99,0,C001,search,23811.14,93512,1454
2025-10-11,99,0,C002,search,20311.69,93760,2689
2025-10-11,99,0,C003,search,28444.82,127049,3765
2025-10-11,99,0,C004,search,17437.99,79322,1732
2025-10-11,99,0,C005,search,29997.59,125401,3752
2025-10-11,99,0,C006,search,17185.29,67792,1787
2025-10-11,99,0,C007,search,22171.11,85751,2015
2025-10-11,99,0,C008,search,34059.34,155773,4549
2025-10-11,99,0,C009,paid_social,20533.36,100954,2558
2025-10-11,99,0,C010,paid_social,16980.31,87525,1413
2025-10-11,99,0,C011,paid_social,15872.22,89253,2453
2025-10-11,99,0,C012,paid_social,16184.68,83871,1899
2025-10-11,99,0,C013,paid_social,19107.96,103262,1821
2025-10-11,99,0,C014,paid_social,22803.98,132059,2645
2025-10-11,99,0,C015,paid_social,24304.57,117548,1499
2025-10-11,99,0,C016,paid_social,14246.64,79141,1836
2025-10-11,99,0,C017,email,2264.42,21247,362
2025-10-11,99,0,C018,email,1842.26,20052,224
2025-10-11,99,0,C019,email,3900.19,37887,468
2025-10-11,99,0,C020,email,3125.62,44068,305
2025-10-11,99,0,C021,email,2271.39,21955,281
2025-10-11,99,0,C022,email,2707.61,37630,435
2025-10-11,99,0,C023,email,3382.23,23919,136
2025-10-11,99,0,C024,email,2553.6,23411,285
2025-10-11,99,0,C025,referral,3760.08,21762,465
2025-10-11,99,0,C026,referral,4008.36,9701,146
2025-10-11,99,0,C027,referral,5804.16,18958,409
2025-10-11,99,0,C028,referral,3413.39,7983,209
2025-10-11,99,0,C029,referral,3931.8,11756,226
2025-10-11,99,0,C030,referral,3573.49,22845,704
2025-10-11,99,0,C031,referral,6281.43,16348,217
2025-10-11,99,0,C032,referral,3729.78,12937,197
2025-10-11,99,0,C033,organic,802.51,73548,822
2025-10-11,99,0,C034,organic,615.06,73891,797
2025-10-11,99,0,C035,organic,604.24,73877,511
2025-10-11,99,0,C036,organic,655.59,69592,665
2025-10-11,99,0,C037,organic,439.85,115388,1601
2025-10-11,99,0,C038,organic,501.37,61700,359
2025-10-11,99,0,C039,organic,773.85,105757,1205
2025-10-11,99,0,C040,organic,475.07,96940,395
2025-10-12,100,0,C001,search,19463.42,82542,1817
2025-10-12,100,0,C002,search,24811.28,117838,3004
2025-10-12,100,0,C003,search,22915.85,87652,3142
2025-10-12,100,0,C004,search,22843.45,85102,3010
2025-10-12,100,0,C005,search,25461.64,103397,2870
2025-10-12,100,0,C006,search,17974.68,83219,1918
2025-10-12,100,0,C007,search,15804.11,76794,2678
2025-10-12,100,0,C008,search,18322.7,90924,2521
2025-10-12,100,0,C009,paid_social,14455.71,72532,1571
2025-10-12,100,0,C010,paid_social,23016.41,136086,3148
2025-10-12,100,0,C011,paid_social,22380.37,120600,2339
2025-10-12,100,0,C012,paid_social,24046.37,121767,2141
2025-10-12,100,0,C013,paid_social,16182.6,88969,1464
2025-10-12,100,0,C014,paid_social,17048.17,93960,2193
2025-10-12,100,0,C015,paid_social,17301.18,84917,1653
2025-10-12,100,0,C016,paid_social,13710.54,78844,1148
2025-10-12,100,0,C017,email,2081.01,43384,773
2025-10-12,100,0,C018,email,3169.63,28467,283
2025-10-12,100,0,C019,email,3332.8,45188,439
2025-10-12,100,0,C020,email,2832.59,57316,429
2025-10-12,100,0,C021,email,2151.15,58628,704
2025-10-12,100,0,C022,email,2464.44,37213,399
2025-10-12,100,0,C023,email,2610.71,53173,489
2025-10-12,100,0,C024,email,2328.63,56622,864
2025-10-12,100,0,C025,referral,3505.89,15799,298
2025-10-12,100,0,C026,referral,4812.74,12294,204
2025-10-12,100,0,C027,referral,3259.63,7763,137
2025-10-12,100,0,C028,referral,2527.82,21417,203
2025-10-12,100,0,C029,referral,5454.69,22356,667
2025-10-12,100,0,C030,referral,3657.58,5137,153
2025-10-12,100,0,C031,referral,5247.57,18369,371
2025-10-12,100,0,C032,referral,4634.68,23505,528
2025-10-12,100,0,C033,organic,640.19,144359,1304
2025-10-12,100,0,C034,organic,597.91,87496,1075
2025-10-12,100,0,C035,organic,565.22,75656,938
2025-10-12,100,0,C036,organic,632.95,118889,2127
2025-10-12,100,0,C037,organic,611.82,87572,266
2025-10-12,100,0,C038,organic,498.1,45093,409
2025-10-12,100,0,C039,organic,657.71,96088,526
2025-10-12,100,0,C040,organic,771.04,65049,316
2025-10-13,101,0,C001,search,22443.03,100054,1713
2025-10-13,101,0,C002,search,15334.68,65774,2207
2025-10-13,101,0,C003,search,20560.76,93952,2939
2025-10-13,101,0,C004,search,26714.26,118731,2680
2025-10-13,101,0,C005,search,13977.61,52547,2069
2025-10-13,101,0,C006,search,13197.27,52039,1187
2025-10-13,101,0,C007,search,19784.62,74178,2204
2025-10-13,101,0,C008,search,18082.28,71781,2700
2025-10-13,101,0,C009,paid_social,17966.74,90337,955
2025-10-13,101,0,C010,paid_social,12451.25,56222,922
2025-10-13,101,0,C011,paid_social,16619.07,93955,1194
2025-10-13,101,0,C012,paid_social,15666.17,91124,1674
2025-10-13,101,0,C013,paid_social,14851.11,89484,1374
2025-10-13,101,0,C014,paid_social,15878.41,71851,2123
2025-10-13,101,0,C015,paid_social,16931.88,88426,1525
2025-10-13,101,0,C016,paid_social,14026.32,82434,1218
2025-10-13,101,0,C017,email,1674.76,53956,761
2025-10-13,101,0,C018,email,3029.55,46881,612
2025-10-13,101,0,C019,email,1450.6,48246,687
2025-10-13,101,0,C020,email,2578.26,35326,205
2025-10-13,101,0,C021,email,1720.83,28607,263
2025-10-13,101,0,C022,email,2361.53,51088,703
2025-10-13,101,0,C023,email,1765.02,26376,211
2025-10-13,101,0,C024,email,2660.9,41996,334
2025-10-13,101,0,C025,referral,3168.97,22199,484
2025-10-13,101,0,C026,referral,2935.64,21020,208
2025-10-13,101,0,C027,referral,2795.52,10147,230
2025-10-13,101,0,C028,referral,3388.17,14216,507
2025-10-13,101,0,C029,referral,4802.11,8133,116
2025-10-13,101,0,C030,referral,3396.95,21187,437
2025-10-13,101,0,C031,referral,4420.23,7300,201
2025-10-13,101,0,C032,referral,3500.37,18832,504
2025-10-13,101,0,C033,organic,765.64,122670,1107
2025-10-13,101,0,C034,organic,452.75,119344,1201
2025-10-13,101,0,C035,organic,627.69,50115,134
2025-10-13,101,0,C036,organic,751.42,58209,750
2025-10-13,101,0,C037,organic,568.67,68465,160
2025-10-13,101,0,C038,organic,509.57,63169,569
2025-10-13,101,0,C039,organic,535.21,43470,465
2025-10-13,101,0,C040,organic,454.16,70163,675
2025-10-14,102,0,C001,search,21158.17,94302,2691
2025-10-14,102,0,C002,search,17226.92,71806,2427
2025-10-14,102,0,C003,search,22409.1,100785,3584
2025-10-14,102,0,C004,search,21414.91,92070,2257
2025-10-14,102,0,C005,search,16803.59,65952,1828
2025-10-14,102,0,C006,search,14530.37,70543,2032
2025-10-14,102,0,C007,search,9765.65,41499,1155
2025-10-14,102,0,C008,search,28776.72,111111,3671
2025-10-14,102,0,C009,paid_social,8660.65,49781,640
2025-10-14,102,0,C010,paid_social,18265.18,86953,612
2025-10-14,102,0,C011,paid_social,14313.78,72537,946
2025-10-14,102,0,C012,paid_social,11966.61,71157,1905
2025-10-14,102,0,C013,paid_social,11148.33,54859,589
2025-10-14,102,0,C014,paid_social,17967.63,90488,1218
2025-10-14,102,0,C015,paid_social,12120.05,72930,1112
2025-10-14,102,0,C016,paid_social,20166.05,104111,1172
2025-10-14,102,0,C017,email,2805.43,54599,589
2025-10-14,102,0,C018,email,2253.9,59057,823
2025-10-14,102,0,C019,email,2525.02,53850,297
2025-10-14,102,0,C020,email,2216.14,41938,430
2025-10-14,102,0,C021,email,2549.32,27746,310
2025-10-14,102,0,C022,email,1426.86,15036,174
2025-10-14,102,0,C023,email,2215.69,47040,944
2025-10-14,102,0,C024,email,2712.28,56171,516
2025-10-14,102,0,C025,referral,3602.77,15877,365
2025-10-14,102,0,C026,REFERRAL,2697.87,17329,253
2025-10-14,102,0,C027,referral,3506.77,10044,188
2025-10-14,102,0,C028,referral,3946.33,5193,72
2025-10-14,102,0,C029,referral,2382.78,23891,514
2025-10-14,102,0,C030,referral,2186.72,6818,74
2025-10-14,102,0,C031,referral,4021.13,11293,201
2025-10-14,102,0,C032,referral,4887.79,9865,216
2025-10-14,102,0,C033,organic,510.68,122277,192
2025-10-14,102,0,C034,organic,415.08,74288,804
2025-10-14,102,0,C035,organic,396.36,121537,845
2025-10-14,102,0,C036,organic,491.56,54479,369
2025-10-14,102,0,C037,organic,710.72,46324,547
2025-10-14,102,0,C038,organic,746.57,76711,700
2025-10-14,102,0,C039,organic,489.92,64555,687
2025-10-14,102,0,C040,organic,642.6,43984,349
2025-10-15,103,0,C001,search,19879.65,90336,2386
2025-10-15,103,0,C002,search,17992.23,72115,2800
2025-10-15,103,0,C003,search,17636.01,69645,2776
2025-10-15,103,0,C004,search,18608.75,81314,1627
2025-10-15,103,0,C005,search,20535.06,101650,1794
2025-10-15,103,0,C006,search,21967.9,91696,2182
2025-10-15,103,0,C007,search,22272.57,92330,3289
2025-10-15,103,0,C008,search,,106147,1651
2025-10-15,103,0,C009,paid_social,14261.67,74813,1430
2025-10-15,103,0,C010,paid_social,12818.38,75871,1345
2025-10-15,103,0,C011,paid_social,22041.59,119843,1874
2025-10-15,103,0,C012,paid_social,13600.54,68801,1379
2025-10-15,103,0,C013,paid_social,13331.54,64965,1314
2025-10-15,103,0,C014,paid_social,15268.57,70945,1215
2025-10-15,103,0,C015,paid_social,12140.08,67433,1419
2025-10-15,103,0,C016,paid_social,19403.23,94484,1675
2025-10-15,103,0,C017,email,1335.13,36869,378
2025-10-15,103,0,C018,email,2227.91,16395,170
2025-10-15,103,0,C019,email,2962.19,26233,217
2025-10-15,103,0,C020,Email,2110.93,36212,223
2025-10-15,103,0,C021,email,1602.09,56334,595
2025-10-15,103,0,C022,email,3278.67,44629,504
2025-10-15,103,0,C023,email,1571.7,40169,358
2025-10-15,103,0,C024,email,1823.97,37008,374
2025-10-15,103,0,C025,referral,2702.09,24764,308
2025-10-15,103,0,C026,referral,4443.19,16231,241
2025-10-15,103,0,C027,referral,3975.53,15328,363
2025-10-15,103,0,C028,referral,3617.3,9054,192
2025-10-15,103,0,C029,referral,2966.92,23865,360
2025-10-15,103,0,C030,referral,4168.77,8246,145
2025-10-15,103,0,C031,referral,2908.3,9727,119
2025-10-15,103,0,C032,referral,3917.6,13017,352
2025-10-15,103,0,C033,organic,520.59,67046,657
2025-10-15,103,0,C034,organic,875.78,100845,979
2025-10-15,103,0,C035,organic,495.51,100299,959
2025-10-15,103,0,C036,organic,532.42,43796,693
2025-10-15,103,0,C037,organic,694.22,96412,831
2025-10-15,103,0,C038,organic,386.49,91209,1203
2025-10-15,103,0,C039,organic,516.82,83582,790
2025-10-15,103,0,C040,organic,463.69,69036,694
2025-10-16,104,0,C001,search,17293.98,71429,1952
2025-10-16,104,0,C002,search,17845.72,86459,2530
2025-10-16,104,0,C003,search,13574.74,59044,1920
2025-10-16,104,0,C004,search,21479.83,91601,2190
2025-10-16,104,0,C005,search,17746.27,83577,2876
2025-10-16,104,0,C006,search,19665.6,78823,2865
2025-10-16,104,0,C007,search,18261.83,73541,1620
2025-10-16,104,0,C008,search,16455.27,69818,2216
2025-10-16,104,0,C009,paid_social,22727.59,109726,2598
2025-10-16,104,0,C010,paid_social,17550.78,83744,2306
2025-10-16,104,0,C011,paid_social,11295.46,62816,1182
2025-10-16,104,0,C012,paid_social,19176.85,93848,1132
2025-10-16,104,0,C013,paid_social,15949.62,89877,1239
2025-10-16,104,0,C014,paid_social,19047.71,102593,2478
2025-10-16,104,0,C015,paid_social,19781.81,101495,1491
2025-10-16,104,0,C016,paid_social,13514.11,77625,1949
2025-10-16,104,0,C017,email,1778.89,39520,642
2025-10-16,104,0,C018,email,2285.22,48237,564
2025-10-16,104,0,C019,email,2462.1,59096,694
2025-10-16,104,0,C020,email,1834.09,31959,464
2025-10-16,104,0,C021,email,2327.17,53577,797
2025-10-16,104,0,C022,email,2366.4,20664,252
2025-10-16,104,0,C023,email,2603.58,57125,603
2025-10-16,104,0,C024,email,2080.24,38833,796
2025-10-16,104,0,C025,referral,3928.16,20621,493
2025-10-16,104,0,C026,referral,3686.21,8379,277
2025-10-16,104,0,C027,referral,2373.61,7019,131
2025-10-16,104,0,C028,referral,3978.86,15704,322
2025-10-16,104,0,C029,referral,2943.09,14698,235
2025-10-16,104,0,C030,referral,3938.31,8084,157
2025-10-16,104,0,C031,referral,5275.4,10046,140
2025-10-16,104,0,C032,referral,4352.32,20175,368
2025-10-16,104,0,C033,organic,548.82,64183,1204
2025-10-16,104,0,C034,organic,594.9,37242,343
2025-10-16,104,0,C035,organic,292.82,103174,1160
2025-10-16,104,0,C036,organic,657.35,106994,785
2025-10-16,104,0,C037,organic,464.82,93753,735
2025-10-16,104,0,C038,organic,345.06,43894,806
2025-10-16,104,0,C039,organic,554.93,44230,279
2025-10-16,104,0,C040,organic,499.66,123266,1165
2025-10-17,105,0,C001,search,20261.4,95082,2214
2025-10-17,105,0,C002,search,21493.86,89362,2451
2025-10-17,105,0,C003,search,19565.25,87733,1618
2025-10-17,105,0,C004,search,20917.09,95461,1786
2025-10-17,105,0,C005,search,24642.96,96062,2237
2025-10-17,105,0,C006,search,22671.23,99240,3681
2025-10-17,105,0,C007,search,20980.78,89923,1834
2025-10-17,105,0,C008,search,29493.71,113129,3449
2025-10-17,105,0,C009,paid_social,11911.64,69473,1582
2025-10-17,105,0,C010,paid_social,13177.93,69509,1638
2025-10-17,105,0,C011,paid_social,21041.34,110608,2001
2025-10-17,105,0,C012,paid_social,21177.29,107559,3380
2025-10-17,105,0,C013,paid_social,16229.8,90450,1471
2025-10-17,105,0,C014,paid_social,18821.7,98622,1562
2025-10-17,105,0,C015,paid_social,15377.33,87524,1396
2025-10-17,105,0,C016,paid_social,20561.12,110822,1485
2025-10-17,105,0,C017,email,2543.13,57000,549
2025-10-17,105,0,C018,EMAIL,2177.21,49027,730
2025-10-17,105,0,C019,email,2718.15,41696,959
2025-10-17,105,0,C020,email,1337.66,38387,494
2025-10-17,105,0,C021,email,1945.52,41065,643
2025-10-17,105,0,C022,email,1693.98,43935,562
2025-10-17,105,0,C023,email,2463.48,45159,449
2025-10-17,105,0,C024,email,2765.1,33370,525
2025-10-17,105,0,C025,referral,3625.04,19615,415
2025-10-17,105,0,C026,referral,5563.37,10465,250
2025-10-17,105,0,C027,Referral,4132.99,19251,386
2025-10-17,105,0,C028,referral,4400.54,17088,278
2025-10-17,105,0,C029,referral,3614.59,15348,207
2025-10-17,105,0,C030,referral,3635.69,22070,480
2025-10-17,105,0,C031,referral,3895.79,21362,406
2025-10-17,105,0,C032,referral,4752.65,24472,502
2025-10-17,105,0,C033,organic,674.58,123928,1848
2025-10-17,105,0,C034,organic,614.66,67918,555
2025-10-17,105,0,C035,organic,548.35,129681,1661
2025-10-17,105,0,C036,organic,444.27,119344,1273
2025-10-17,105,0,C037,organic,554.53,69184,964
2025-10-17,105,0,C038,organic,635.43,82474,655
2025-10-17,105,0,C039,organic,527.98,62552,1250
2025-10-17,105,0,C040,organic,562.19,76299,738
2025-10-18,106,0,C001,search,14385.45,60496,1426
2025-10-18,106,0,C002,Search,13798.64,66835,1314
2025-10-18,106,0,C003,search,22250.33,110941,2693
2025-10-18,106,0,C004,Search,15009.03,70937,1707
2025-10-18,106,0,C005,search,28811.74,118706,2838
2025-10-18,106,0,C006,search,22563.11,105480,3214
2025-10-18,106,0,C007,search,13130.62,64305,1886
2025-10-18,106,0,C008,search,18516.82,90460,2514
2025-10-18,106,0,C009,paid_social,20318.38,119903,1782
2025-10-18,106,0,C010,paid_social,15634.88,72807,1355
2025-10-18,106,0,C011,paid_social,24727.67,146832,3129
2025-10-18,106,0,C012,paid_social,17451.15,92692,1607
2025-10-18,106,0,C013,paid_social,12270.48,64015,1160
2025-10-18,106,0,C014,paid_social,13732.2,63754,1050
2025-10-18,106,0,C015,paid_social,23363.43,111861,2339
2025-10-18,106,0,C016,paid_social,19221.81,86804,1257
2025-10-18,106,0,C017,email,3456.96,52652,272
2025-10-18,106,0,C018,email,1867.88,33441,424
2025-10-18,106,0,C019,email,2866.21,23868,330
2025-10-18,106,0,C020,email,2541.62,41222,851
2025-10-18,106,0,C021,email,2655.11,46027,800
2025-10-18,106,0,C022,email,2253.65,31324,487
2025-10-18,106,0,C023,email,3140.53,48457,550
2025-10-18,106,0,C024,email,1899.56,22105,281
2025-10-18,106,0,C025,referral,4630.14,10718,305
2025-10-18,106,0,C026,referral,2843.82,21942,402
2025-10-18,106,0,C027,referral,3687.44,10509,306
2025-10-18,106,0,C028,referral,3526.39,6134,139
2025-10-18,106,0,C029,referral,4285.17,5237,109
2025-10-18,106,0,C030,referral,5470.66,15408,437
2025-10-18,106,0,C031,referral,3986.78,24941,342
2025-10-18,106,0,C032,referral,4868.84,10336,108
2025-10-18,106,0,C033,organic,610.79,74229,737
2025-10-18,106,0,C034,organic,593.0,105764,0
2025-10-18,106,0,C035,organic,530.01,40115,263
2025-10-18,106,0,C036,organic,500.97,69034,797
2025-10-18,106,0,C037,organic,521.46,104154,964
2025-10-18,106,0,C038,organic,717.64,50120,386
2025-10-18,106,0,C039,organic,528.84,140427,1586
2025-10-18,106,0,C040,organic,367.71,87077,1473
2025-10-19,107,0,C001,search,21872.04,85145,1961
2025-10-19,107,0,C002,search,22164.75,107399,3717
2025-10-19,107,0,C003,search,19421.45,74750,2063
2025-10-19,107,0,C004,search,32156.99,151008,4740
2025-10-19,107,0,C005,search,13871.51,58704,2053
2025-10-19,107,0,C006,search,20736.38,76802,2010
2025-10-19,107,0,C007,search,25277.99,122892,4944
2025-10-19,107,0,C008,search,27685.36,111924,4518
2025-10-19,107,0,C009,paid_social,17100.88,81913,1550
2025-10-19,107,0,C010,paid_social,14632.59,86209,1721
2025-10-19,107,0,C011,paid_social,25445.04,139535,2871
2025-10-19,107,0,C012,paid_social,22957.52,108707,1337
2025-10-19,107,0,C013,paid_social,18722.8,107393,1576
2025-10-19,107,0,C014,paid_social,14390.97,81304,1544
2025-10-19,107,0,C015,paid_social,12739.9,57081,1025
2025-10-19,107,0,C016,paid_social,23145.83,137049,3054
2025-10-19,107,0,C017,email,2652.95,48602,939
2025-10-19,107,0,C018,email,1935.97,54536,394
2025-10-19,107,0,C019,email,1956.93,41977,798
2025-10-19,107,0,C020,email,2240.08,30469,450
2025-10-19,107,0,C021,email,2292.5,43439,645
2025-10-19,107,0,C022,email,2441.88,40830,398
2025-10-19,107,0,C023,email,2511.04,38628,449
2025-10-19,107,0,C024,email,3624.33,54439,1012
2025-10-19,107,0,C025,referral,3853.28,6886,100
2025-10-19,107,0,C026,referral,2567.08,6795,67
2025-10-19,107,0,C027,referral,4739.03,5350,90
2025-10-19,107,0,C028,referral,4146.23,12240,221
2025-10-19,107,0,C029,referral,3569.69,10881,178
2025-10-19,107,0,C030,referral,4853.84,17689,411
2025-10-19,107,0,C031,referral,6169.54,18177,165
2025-10-19,107,0,C032,referral,4104.48,19307,223
2025-10-19,107,0,C033,organic,733.56,46377,535
2025-10-19,107,0,C034,organic,511.49,48751,409
2025-10-19,107,0,C035,organic,624.51,117546,1419
2025-10-19,107,0,C036,organic,610.46,38346,466
2025-10-19,107,0,C037,organic,501.77,133840,1495
2025-10-19,107,0,C038,organic,497.52,39147,226
2025-10-19,107,0,C039,organic,457.44,121443,970
2025-10-19,107,0,C040,organic,557.86,105006,646
2025-10-20,108,0,C001,search,15683.47,67911,2006
2025-10-20,108,0,C002,search,16452.43,75652,2948
2025-10-20,108,0,C003,search,16934.83,77040,1473
2025-10-20,108,0,C004,search,21821.78,90507,2030
2025-10-20,108,0,C005,search,10972.16,40603,663
2025-10-20,108,0,C006,search,23164.01,98249,3372
2025-10-20,108,0,C007,search,24165.44,105534,2023
2025-10-20,108,0,C008,search,19988.28,96282,1949
2025-10-20,108,0,C009,paid_social,9083.06,42180,819
2025-10-20,108,0,C010,paid_social,17708.84,95869,2165
2025-10-20,108,0,C011,paid_social,9203.21,44237,770
2025-10-20,108,0,C012,paid_social,6918.36,32477,489
2025-10-20,108,0,C013,paid_social,15826.98,82939,1633
2025-10-20,108,0,C014,paid_social,15104.69,81323,1521
2025-10-20,108,0,C015,paid_social,14214.23,76339,1095
2025-10-20,108,0,C016,paid_social,15408.76,89367,1690
2025-10-20,108,0,C017,email,3289.04,28795,503
2025-10-20,108,0,C018,email,2178.49,45204,465
2025-10-20,108,0,C019,email,1838.86,41054,503
2025-10-20,108,0,C020,email,2354.61,32535,112
2025-10-20,108,0,C021,email,1701.34,30654,402
2025-10-20,108,0,C022,email,2391.93,26909,325
2025-10-20,108,0,C023,email,2512.17,25611,487
2025-10-20,108,0,C024,email,2549.87,55332,735
2025-10-20,108,0,C025,referral,3710.87,10445,180
2025-10-20,108,0,C026,referral,5665.09,14416,318
2025-10-20,108,0,C027,referral,3066.42,22743,302
2025-10-20,108,0,C028,referral,4226.52,9851,213
2025-10-20,108,0,C029,referral,3664.26,15686,278
2025-10-20,108,0,C030,referral,4128.89,18864,528
2025-10-20,108,0,C031,referral,3055.19,7798,114
2025-10-20,108,0,C032,referral,3189.33,21942,395
2025-10-20,108,0,C033,organic,521.22,67746,513
2025-10-20,108,0,C034,organic,499.76,111426,1474
2025-10-20,108,0,C035,organic,391.82,81498,627
2025-10-20,108,0,C036,organic,688.15,95121,846
2025-10-20,108,0,C037,organic,517.7,42402,403
2025-10-20,108,0,C038,organic,516.54,73638,1021
2025-10-20,108,0,C039,organic,653.87,49699,421
2025-10-20,108,0,C040,organic,719.37,66468,377
2025-10-21,109,0,C001,search,13827.2,61092,1900
2025-10-21,109,0,C002,search,21796.95,88313,2051
2025-10-21,109,0,C003,search,24571.34,117013,2704
2025-10-21,109,0,C004,search,18810.28,85035,2386
2025-10-21,109,0,C005,search,12642.94,52576,1623
2025-10-21,109,0,C006,search,19586.59,96307,2564
2025-10-21,109,0,C007,search,11635.25,46152,1088
2025-10-21,109,0,C008,search,17153.11,79332,2320
2025-10-21,109,0,C009,paid_social,15082.21,84282,1683
2025-10-21,109,0,C010,paid_social,20612.9,121453,1726
2025-10-21,109,0,C011,paid_social,16727.12,99387,1990
2025-10-21,109,0,C012,paid_social,11422.52,54036,912
2025-10-21,109,0,C013,paid_social,6054.6,32207,641
2025-10-21,109,0,C014,paid_social,17605.76,98660,2052
2025-10-21,109,0,C015,paid_social,19176.0,112468,2094
2025-10-21,109,0,C016,paid_social,9316.05,53707,638
2025-10-21,109,0,C017,email,1698.95,51402,753
2025-10-21,109,0,C018,email,2468.5,52539,923
2025-10-21,109,0,C019,email,1787.13,48767,642
2025-10-21,109,0,C020,email,1935.35,26035,366
2025-10-21,109,0,C021,email,1662.88,51018,630
2025-10-21,109,0,C022,email,2323.32,30615,274
2025-10-21,109,0,C023,email,2420.51,57927,532
2025-10-21,109,0,C024,email,1692.43,33868,371
2025-10-21,109,0,C025,referral,2805.42,13377,292
2025-10-21,109,0,C026,referral,4100.07,9038,244
2025-10-21,109,0,C027,referral,3768.11,21934,223
2025-10-21,109,0,C028,referral,3520.5,8913,152
2025-10-21,109,0,C029,referral,3820.6,6568,47
2025-10-21,109,0,C030,referral,2962.74,20575,292
2025-10-21,109,0,C031,referral,4268.47,18966,558
2025-10-21,109,0,C032,REFERRAL,2536.33,10013,220
2025-10-21,109,0,C033,organic,412.96,73308,1257
2025-10-21,109,0,C034,organic,658.17,65948,357
2025-10-21,109,0,C035,organic,554.55,109263,351
2025-10-21,109,0,C036,organic,468.62,74435,422
2025-10-21,109,0,C037,organic,878.24,116311,1486
2025-10-21,109,0,C038,organic,442.72,93275,936
2025-10-21,109,0,C039,organic,450.46,106513,1186
2025-10-21,109,0,C040,organic,757.81,82166,438
2025-10-22,110,0,C001,search,20633.29,96015,1817
2025-10-22,110,0,C002,search,26622.7,120612,3603
2025-10-22,110,0,C003,search,13082.91,62055,1463
2025-10-22,110,0,C004,search,16903.96,64326,1455
2025-10-22,110,0,C005,search,19188.93,82649,2471
2025-10-22,110,0,C006,search,21375.69,90527,3226
2025-10-22,110,0,C007,search,18334.43,82861,2355
2025-10-22,110,0,C008,search,13738.34,64421,1402
2025-10-22,110,0,C009,paid_social,14926.36,81981,1684
2025-10-22,110,0,C010,paid_social,12751.0,61323,879
2025-10-22,110,0,C011,paid_social,13226.69,59292,683
2025-10-22,110,0,C012,paid_social,15539.97,74231,1270
2025-10-22,110,0,C013,paid_social,13570.05,69206,833
2025-10-22,110,0,C014,paid_social,21632.36,128319,1880
2025-10-22,110,0,C015,paid_social,14111.13,68113,1363
2025-10-22,110,0,C016,paid_social,16904.06,82102,669
2025-10-22,110,0,C017,email,1940.3,22041,271
2025-10-22,110,0,C018,email,2017.56,38881,504
2025-10-22,110,0,C019,email,2516.52,47468,182
2025-10-22,110,0,C020,email,1698.71,27422,371
2025-10-22,110,0,C021,email,2201.81,24270,287
2025-10-22,110,0,C022,email,2674.41,56008,1035
2025-10-22,110,0,C023,email,1638.86,54494,821
2025-10-22,110,0,C024,Email,1723.25,30267,484
2025-10-22,110,0,C025,referral,4064.57,15231,166
2025-10-22,110,0,C026,referral,3349.85,8483,167
2025-10-22,110,0,C027,referral,5170.36,9938,134
2025-10-22,110,0,C028,referral,4858.82,18715,444
2025-10-22,110,0,C029,referral,4946.16,7967,182
2025-10-22,110,0,C030,referral,3394.17,21442,420
2025-10-22,110,0,C031,referral,3004.15,12984,324
2025-10-22,110,0,C032,referral,3688.71,10774,210
2025-10-22,110,0,C033,organic,666.3,70700,1164
2025-10-22,110,0,C034,organic,571.76,114164,575
2025-10-22,110,0,C035,organic,428.9,52179,1095
2025-10-22,110,0,C036,organic,774.31,33431,157
2025-10-22,110,0,C037,organic,406.76,117598,1574
2025-10-22,110,0,C038,organic,432.25,103404,544
2025-10-22,110,0,C039,organic,570.45,128956,2571
2025-10-22,110,0,C040,organic,261.07,69118,753
2025-10-23,111,1,C001,search,14623.13,71634,1759
2025-10-23,111,1,C002,search,28566.74,127147,3735
2025-10-23,111,1,C003,search,24979.58,94555,1253
2025-10-23,111,1,C004,search,24218.73,91024,2068
2025-10-23,111,1,C005,search,21741.15,102827,2952
2025-10-23,111,1,C006,search,21001.35,98764,2230
2025-10-23,111,1,C007,search,38253.76,168797,5253
2025-10-23,111,1,C008,search,30702.51,130070,2521
2025-10-23,111,1,C009,paid_social,23165.9,128791,2337
2025-10-23,111,1,C010,paid_social,28019.68,167547,3602
2025-10-23,111,1,C011,paid_social,10327.17,48523,1006
2025-10-23,111,1,C012,paid_social,19009.2,98586,1907
2025-10-23,111,1,C013,paid_social,26021.37,145550,2681
2025-10-23,111,1,C014,paid_social,20380.14,102320,2100
2025-10-23,111,1,C015,paid_social,20116.47,115912,2370
2025-10-23,111,1,C016,paid_social,23504.19,126925,2797
2025-10-23,111,1,C017,email,2436.37,41378,650
2025-10-23,111,1,C018,email,2307.21,55380,674
2025-10-23,111,1,C019,email,3309.02,60471,856
2025-10-23,111,1,C020,email,2680.25,46966,645
2025-10-23,111,1,C021,email,2700.18,33435,433
2025-10-23,111,1,C022,email,3367.02,46876,827
2025-10-23,111,1,C023,email,3782.01,51830,475
2025-10-23,111,1,C024,email,2901.74,62261,868
2025-10-23,111,1,C025,referral,5191.48,24408,399
2025-10-23,111,1,C026,referral,3350.26,18694,430
2025-10-23,111,1,C027,referral,5618.65,6268,139
